# sw_down lw_down tot_rain tot_snow t wind pstar q
0.0000e+00 3.1479e+02 1.8836e-05 2.5314e-05 2.7219e+02 2.9233e+00 9.7143e+04 3.5138e-03
0.0000e+00 3.0990e+02 1.3089e-05 1.5521e-05 2.7168e+02 3.4808e+00 9.7181e+04 3.2805e-03
0.0000e+00 3.0409e+02 9.0092e-06 1.0773e-05 2.7157e+02 2.9720e+00 9.7052e+04 3.2806e-03
3.3497e+01 2.9764e+02 0.0000e+00 0.0000e+00 2.7175e+02 3.2804e+00 9.7006e+04 3.1837e-03
2.5065e+02 2.6027e+02 0.0000e+00 0.0000e+00 2.7323e+02 4.9040e+00 9.6703e+04 2.8707e-03
1.8720e+02 2.5375e+02 0.0000e+00 0.0000e+00 2.7434e+02 2.7823e+00 9.6446e+04 3.0693e-03
4.4970e+00 2.4878e+02 0.0000e+00 0.0000e+00 2.7065e+02 3.2731e+00 9.6043e+04 2.4042e-03
0.0000e+00 2.4582e+02 0.0000e+00 0.0000e+00 2.7053e+02 3.7875e+00 9.5720e+04 2.1286e-03
9.2530e-04 2.8997e+02 2.5640e-05 2.5315e-05 2.7213e+02 4.2917e+00 9.5396e+04 2.6645e-03
0.0000e+00 3.1677e+02 5.2885e-05 5.2636e-05 2.7360e+02 4.7901e+00 9.5241e+04 3.6627e-03
0.0000e+00 3.0501e+02 3.9217e-05 4.5445e-05 2.7274e+02 3.3519e+00 9.5167e+04 3.6643e-03
4.3316e+01 2.7922e+02 0.0000e+00 1.9579e-05 2.7288e+02 2.8712e+00 9.5114e+04 3.5141e-03
2.0622e+02 2.8212e+02 1.0512e-05 0.0000e+00 2.7466e+02 5.2091e+00 9.4809e+04 3.2311e-03
1.5564e+02 2.7326e+02 0.0000e+00 0.0000e+00 2.7589e+02 2.7338e+00 9.4442e+04 2.9839e-03
2.8443e+00 2.8202e+02 0.0000e+00 0.0000e+00 2.7269e+02 3.5486e+00 9.4045e+04 2.6802e-03
0.0000e+00 2.7871e+02 2.6816e-05 0.0000e+00 2.7286e+02 4.1406e+00 9.3578e+04 2.6380e-03
1.9924e-02 2.8721e+02 1.1368e-05 8.4572e-06 2.7274e+02 3.9137e+00 9.3105e+04 2.7192e-03
0.0000e+00 2.8467e+02 1.2159e-05 3.5441e-05 2.7249e+02 3.8265e+00 9.2855e+04 2.7795e-03
0.0000e+00 2.8500e+02 9.0867e-06 4.8767e-05 2.7247e+02 4.5324e+00 9.2860e+04 3.2128e-03
9.6661e+00 3.0182e+02 3.2014e-05 1.2997e-04 2.7209e+02 6.9249e+00 9.3097e+04 3.2829e-03
1.1476e+02 2.9505e+02 0.0000e+00 0.0000e+00 2.7165e+02 6.2450e+00 9.3130e+04 2.8173e-03
1.3015e+02 2.6224e+02 0.0000e+00 0.0000e+00 2.7181e+02 4.0089e+00 9.3265e+04 2.3797e-03
4.5554e+00 2.4546e+02 0.0000e+00 0.0000e+00 2.6949e+02 2.9234e+00 9.3188e+04 2.3181e-03
0.0000e+00 2.4771e+02 0.0000e+00 1.1165e-05 2.6834e+02 2.8591e+00 9.3194e+04 2.2207e-03
0.0000e+00 2.4796e+02 0.0000e+00 1.1662e-05 2.6817e+02 3.0946e+00 9.3230e+04 2.1810e-03
0.0000e+00 2.6083e+02 0.0000e+00 2.9718e-05 2.6998e+02 3.3462e+00 9.3450e+04 2.7767e-03
0.0000e+00 2.6611e+02 0.0000e+00 1.2862e-05 2.6970e+02 3.6070e+00 9.3529e+04 2.7178e-03
5.7454e+01 2.6619e+02 0.0000e+00 0.0000e+00 2.7147e+02 5.0484e+00 9.3660e+04 2.8176e-03
2.9282e+02 2.4865e+02 0.0000e+00 0.0000e+00 2.7403e+02 5.1825e+00 9.3677e+04 2.6091e-03
2.1510e+02 2.4607e+02 0.0000e+00 0.0000e+00 2.7445e+02 2.8059e+00 9.3859e+04 3.0497e-03
6.5310e+00 2.2914e+02 0.0000e+00 0.0000e+00 2.7217e+02 1.3081e+00 9.3914e+04 2.8005e-03
0.0000e+00 2.3500e+02 0.0000e+00 0.0000e+00 2.6868e+02 2.0473e+00 9.3983e+04 2.3490e-03
0.0000e+00 2.5864e+02 0.0000e+00 0.0000e+00 2.6911e+02 1.7201e+00 9.4068e+04 2.5928e-03
0.0000e+00 2.7943e+02 0.0000e+00 0.0000e+00 2.7076e+02 1.9775e+00 9.4209e+04 2.6119e-03
0.0000e+00 2.5668e+02 0.0000e+00 0.0000e+00 2.6932e+02 1.9098e+00 9.4233e+04 2.4056e-03
4.6554e+01 2.5605e+02 0.0000e+00 0.0000e+00 2.7179e+02 1.6802e+00 9.4326e+04 2.7794e-03
2.4388e+02 2.5822e+02 0.0000e+00 0.0000e+00 2.7592e+02 3.6287e+00 9.4312e+04 2.8824e-03
1.7664e+02 2.5884e+02 5.3493e-06 0.0000e+00 2.7543e+02 3.1148e+00 9.4542e+04 3.2623e-03
4.4308e+00 2.7565e+02 0.0000e+00 8.7774e-06 2.7315e+02 3.0283e+00 9.4706e+04 3.4051e-03
0.0000e+00 3.0484e+02 0.0000e+00 1.2495e-05 2.7298e+02 3.6515e+00 9.4829e+04 3.4828e-03
0.0000e+00 2.8828e+02 0.0000e+00 1.0956e-05 2.7268e+02 3.6300e+00 9.4859e+04 3.4184e-03
0.0000e+00 2.8712e+02 0.0000e+00 1.1726e-05 2.7296e+02 3.9804e+00 9.4931e+04 3.5001e-03
0.0000e+00 3.0702e+02 6.4291e-06 1.4516e-05 2.7309e+02 5.1805e+00 9.4984e+04 3.4888e-03
2.8727e+01 3.0647e+02 9.5758e-06 2.6130e-05 2.7328e+02 4.9222e+00 9.5161e+04 3.6456e-03
1.8362e+02 2.8928e+02 7.2874e-06 3.9713e-05 2.7439e+02 5.3880e+00 9.5196e+04 3.7002e-03
1.4816e+02 2.6677e+02 0.0000e+00 2.6946e-05 2.7437e+02 4.0965e+00 9.5292e+04 3.5311e-03
3.0968e+00 2.7431e+02 0.0000e+00 1.2833e-05 2.7268e+02 3.1537e+00 9.5390e+04 3.4944e-03
0.0000e+00 2.7578e+02 0.0000e+00 0.0000e+00 2.7218e+02 3.2273e+00 9.5455e+04 3.4097e-03
2.7697e-04 2.7564e+02 0.0000e+00 0.0000e+00 2.7136e+02 2.9680e+00 9.5482e+04 3.1923e-03
0.0000e+00 2.7172e+02 0.0000e+00 0.0000e+00 2.7086e+02 2.4988e+00 9.5551e+04 3.0788e-03
0.0000e+00 2.6133e+02 0.0000e+00 0.0000e+00 2.6915e+02 1.7448e+00 9.5530e+04 2.6911e-03
6.8826e+01 2.5297e+02 0.0000e+00 0.0000e+00 2.7119e+02 8.4049e-01 9.5583e+04 2.7984e-03
3.0307e+02 2.4761e+02 0.0000e+00 0.0000e+00 2.7477e+02 6.9156e-01 9.5504e+04 2.6752e-03
2.1371e+02 2.5572e+02 0.0000e+00 0.0000e+00 2.7499e+02 1.0475e+00 9.5527e+04 2.7705e-03
7.6811e+00 2.4105e+02 0.0000e+00 0.0000e+00 2.7210e+02 1.5462e+00 9.5626e+04 2.8757e-03
0.0000e+00 2.4450e+02 0.0000e+00 0.0000e+00 2.7035e+02 1.1684e+00 9.5717e+04 2.7323e-03
0.0000e+00 2.4618e+02 0.0000e+00 0.0000e+00 2.6957e+02 1.1859e+00 9.5723e+04 2.6330e-03
0.0000e+00 2.6285e+02 0.0000e+00 0.0000e+00 2.6800e+02 9.0187e-01 9.5872e+04 2.3350e-03
0.0000e+00 2.8257e+02 0.0000e+00 0.0000e+00 2.6753e+02 9.2418e-01 9.5901e+04 2.2491e-03
4.3633e+01 2.9276e+02 0.0000e+00 0.0000e+00 2.6892e+02 6.2389e-01 9.6058e+04 2.4501e-03
2.8863e+02 2.5366e+02 0.0000e+00 0.0000e+00 2.7315e+02 2.1227e+00 9.6095e+04 2.5103e-03
2.1355e+02 2.5214e+02 0.0000e+00 0.0000e+00 2.7306e+02 1.8215e+00 9.6279e+04 2.6026e-03
7.2882e+00 2.6836e+02 0.0000e+00 0.0000e+00 2.7050e+02 1.8914e+00 9.6427e+04 2.6308e-03
0.0000e+00 2.7308e+02 0.0000e+00 0.0000e+00 2.6948e+02 1.9164e+00 9.6569e+04 2.5533e-03
3.2555e-02 2.6406e+02 0.0000e+00 0.0000e+00 2.6904e+02 2.2708e+00 9.6550e+04 2.4978e-03
0.0000e+00 2.6378e+02 0.0000e+00 0.0000e+00 2.6970e+02 2.7462e+00 9.6612e+04 2.5739e-03
0.0000e+00 2.7349e+02 0.0000e+00 0.0000e+00 2.6991e+02 3.2832e+00 9.6539e+04 2.6039e-03
5.1997e+01 2.7366e+02 0.0000e+00 0.0000e+00 2.7114e+02 5.8160e+00 9.6560e+04 2.5439e-03
2.4867e+02 2.7599e+02 0.0000e+00 0.0000e+00 2.7366e+02 7.0318e+00 9.6532e+04 2.4691e-03
1.6151e+02 2.8107e+02 0.0000e+00 0.0000e+00 2.7336e+02 6.0901e+00 9.6611e+04 2.8481e-03
5.9872e+00 2.6964e+02 0.0000e+00 0.0000e+00 2.7224e+02 6.0095e+00 9.6698e+04 2.8040e-03
0.0000e+00 2.4987e+02 0.0000e+00 0.0000e+00 2.7150e+02 5.9902e+00 9.6786e+04 2.6308e-03
0.0000e+00 2.5490e+02 0.0000e+00 0.0000e+00 2.7073e+02 5.6544e+00 9.6788e+04 2.5321e-03
0.0000e+00 2.5085e+02 0.0000e+00 0.0000e+00 2.7038e+02 5.0633e+00 9.6847e+04 2.4643e-03
0.0000e+00 2.8108e+02 0.0000e+00 0.0000e+00 2.6951e+02 5.2320e+00 9.6843e+04 2.4312e-03
4.3079e+01 2.8618e+02 0.0000e+00 0.0000e+00 2.6986e+02 6.8887e+00 9.7038e+04 2.2773e-03
3.2674e+02 2.3957e+02 0.0000e+00 0.0000e+00 2.7248e+02 6.8277e+00 9.7040e+04 2.1944e-03
2.4179e+02 2.3302e+02 0.0000e+00 0.0000e+00 2.7227e+02 5.7704e+00 9.7165e+04 2.3141e-03
9.5746e+00 2.4448e+02 0.0000e+00 0.0000e+00 2.7040e+02 4.8136e+00 9.7370e+04 2.3249e-03
0.0000e+00 2.4762e+02 0.0000e+00 0.0000e+00 2.6928e+02 3.8558e+00 9.7536e+04 2.2773e-03
0.0000e+00 2.3666e+02 0.0000e+00 0.0000e+00 2.6819e+02 3.0834e+00 9.7601e+04 2.1544e-03
0.0000e+00 2.2934e+02 0.0000e+00 0.0000e+00 2.6763e+02 2.7121e+00 9.7711e+04 2.1231e-03
0.0000e+00 2.2441e+02 0.0000e+00 0.0000e+00 2.6700e+02 2.3893e+00 9.7737e+04 2.0131e-03
9.1725e+01 2.1935e+02 0.0000e+00 0.0000e+00 2.6884e+02 1.9857e+00 9.7782e+04 2.1461e-03
3.5782e+02 2.1695e+02 0.0000e+00 0.0000e+00 2.7309e+02 1.4686e+00 9.7673e+04 2.4355e-03
2.6540e+02 2.2406e+02 0.0000e+00 0.0000e+00 2.7370e+02 1.5278e+00 9.7617e+04 2.4822e-03
1.3363e+01 2.2655e+02 0.0000e+00 0.0000e+00 2.7099e+02 2.4254e+00 9.7541e+04 2.4818e-03
0.0000e+00 2.4553e+02 0.0000e+00 0.0000e+00 2.6913e+02 3.2028e+00 9.7472e+04 2.2047e-03
0.0000e+00 2.5873e+02 0.0000e+00 0.0000e+00 2.6970e+02 3.6167e+00 9.7312e+04 2.4315e-03
0.0000e+00 2.7319e+02 7.2202e-06 1.0720e-05 2.6998e+02 4.5196e+00 9.7157e+04 2.5392e-03
0.0000e+00 3.0110e+02 1.1830e-05 2.6569e-05 2.7170e+02 5.6758e+00 9.7041e+04 3.1532e-03
3.0940e+01 3.1236e+02 9.7020e-06 3.6335e-05 2.7274e+02 8.0979e+00 9.7079e+04 3.3044e-03
1.7429e+02 3.0395e+02 5.8568e-06 2.8900e-05 2.7329e+02 6.1411e+00 9.7215e+04 3.0766e-03
1.2669e+02 2.9537e+02 0.0000e+00 1.4340e-05 2.7202e+02 5.2854e+00 9.7397e+04 2.5026e-03
4.4299e+00 2.9335e+02 0.0000e+00 1.3293e-05 2.7080e+02 4.7135e+00 9.7598e+04 2.3326e-03
0.0000e+00 2.7362e+02 0.0000e+00 9.9393e-06 2.6997e+02 4.2681e+00 9.7780e+04 2.2525e-03
0.0000e+00 2.6068e+02 0.0000e+00 0.0000e+00 2.6930e+02 4.1981e+00 9.7796e+04 2.1686e-03
0.0000e+00 2.6895e+02 0.0000e+00 0.0000e+00 2.6939e+02 4.0459e+00 9.7842e+04 2.0178e-03
0.0000e+00 2.9287e+02 0.0000e+00 1.5734e-05 2.6991e+02 4.6655e+00 9.7676e+04 2.2402e-03
1.2243e+01 3.0962e+02 1.7125e-05 3.8320e-05 2.7148e+02 5.0972e+00 9.7600e+04 2.7728e-03
6.2542e+01 3.1730e+02 1.6078e-05 2.0721e-05 2.7339e+02 8.0428e+00 9.7508e+04 3.3604e-03
4.9685e+01 3.2376e+02 1.2299e-05 1.2030e-05 2.7404e+02 8.1731e+00 9.7646e+04 3.4946e-03
1.7499e+00 3.2640e+02 1.6904e-05 1.7147e-05 2.7402e+02 5.5753e+00 9.7714e+04 3.7232e-03
0.0000e+00 3.2733e+02 1.7239e-05 6.8413e-06 2.7416e+02 4.6379e+00 9.7829e+04 3.8729e-03
0.0000e+00 3.2424e+02 9.6052e-06 0.0000e+00 2.7423e+02 4.1649e+00 9.7825e+04 3.9547e-03
0.0000e+00 3.2465e+02 1.0839e-05 0.0000e+00 2.7407e+02 3.5900e+00 9.7940e+04 3.9609e-03
0.0000e+00 3.2453e+02 1.0828e-05 0.0000e+00 2.7423e+02 3.1659e+00 9.7969e+04 4.0116e-03
3.3232e+01 3.2509e+02 5.3194e-06 0.0000e+00 2.7515e+02 3.7305e+00 9.8081e+04 3.9888e-03
2.2562e+02 3.0393e+02 5.4186e-06 0.0000e+00 2.7698e+02 3.5992e+00 9.8036e+04 3.9905e-03
2.0128e+02 2.9207e+02 0.0000e+00 0.0000e+00 2.7702e+02 2.5917e+00 9.8001e+04 4.0016e-03
1.0934e+01 2.9069e+02 0.0000e+00 0.0000e+00 2.7524e+02 1.1838e+00 9.8082e+04 4.0279e-03
0.0000e+00 2.7983e+02 0.0000e+00 0.0000e+00 2.7404e+02 1.3223e+00 9.8105e+04 3.8344e-03
0.0000e+00 2.7497e+02 0.0000e+00 0.0000e+00 2.7183e+02 1.2459e+00 9.8045e+04 3.2955e-03
0.0000e+00 2.6669e+02 0.0000e+00 0.0000e+00 2.7114e+02 1.2569e+00 9.7992e+04 3.1285e-03
0.0000e+00 2.6663e+02 0.0000e+00 0.0000e+00 2.7062e+02 1.6582e+00 9.7928e+04 2.9919e-03
8.8940e+01 2.6447e+02 0.0000e+00 0.0000e+00 2.7536e+02 1.6923e+00 9.7899e+04 3.8569e-03
3.4778e+02 2.6441e+02 0.0000e+00 0.0000e+00 2.7968e+02 1.3865e+00 9.7740e+04 4.4173e-03
2.8500e+02 2.4489e+02 0.0000e+00 0.0000e+00 2.7882e+02 1.5232e+00 9.7689e+04 4.5458e-03
1.8243e+01 2.3610e+02 0.0000e+00 0.0000e+00 2.7494e+02 1.6629e+00 9.7732e+04 4.0430e-03
0.0000e+00 2.2610e+02 0.0000e+00 0.0000e+00 2.7257e+02 2.2065e+00 9.7736e+04 3.5403e-03
0.0000e+00 2.2948e+02 0.0000e+00 0.0000e+00 2.6951e+02 1.8888e+00 9.7678e+04 2.6475e-03
0.0000e+00 2.2782e+02 0.0000e+00 0.0000e+00 2.7009e+02 1.5681e+00 9.7627e+04 2.8070e-03
0.0000e+00 2.4525e+02 0.0000e+00 0.0000e+00 2.6907e+02 1.7357e+00 9.7571e+04 2.5900e-03
9.6301e+01 2.5089e+02 0.0000e+00 0.0000e+00 2.7365e+02 1.1623e+00 9.7600e+04 3.5643e-03
3.3292e+02 2.7033e+02 0.0000e+00 0.0000e+00 2.7938e+02 5.8113e-01 9.7474e+04 4.2252e-03
2.8819e+02 2.4548e+02 0.0000e+00 0.0000e+00 2.7876e+02 8.6851e-01 9.7473e+04 4.1105e-03
1.9788e+01 2.3209e+02 0.0000e+00 0.0000e+00 2.7633e+02 1.3487e+00 9.7495e+04 3.8741e-03
0.0000e+00 2.3074e+02 0.0000e+00 0.0000e+00 2.7336e+02 2.0009e+00 9.7508e+04 3.4248e-03
0.0000e+00 2.3733e+02 0.0000e+00 0.0000e+00 2.6963e+02 1.5302e+00 9.7468e+04 2.7134e-03
0.0000e+00 2.3229e+02 0.0000e+00 0.0000e+00 2.7002e+02 1.6682e+00 9.7454e+04 2.8037e-03
0.0000e+00 2.3472e+02 0.0000e+00 0.0000e+00 2.6914e+02 1.8665e+00 9.7331e+04 2.6676e-03
1.0068e+02 2.5004e+02 0.0000e+00 0.0000e+00 2.7414e+02 1.3868e+00 9.7299e+04 3.5723e-03
3.7091e+02 2.5424e+02 0.0000e+00 0.0000e+00 2.8068e+02 8.9582e-01 9.7107e+04 4.3714e-03
2.9563e+02 2.4836e+02 0.0000e+00 0.0000e+00 2.7936e+02 1.4664e+00 9.7025e+04 4.3849e-03
2.0896e+01 2.3785e+02 0.0000e+00 0.0000e+00 2.7475e+02 2.4621e+00 9.6955e+04 3.6510e-03
0.0000e+00 2.3804e+02 0.0000e+00 0.0000e+00 2.7059e+02 2.2605e+00 9.6903e+04 2.9718e-03
0.0000e+00 2.3479e+02 0.0000e+00 0.0000e+00 2.7002e+02 2.2858e+00 9.6812e+04 2.8726e-03
0.0000e+00 2.5415e+02 0.0000e+00 0.0000e+00 2.6949e+02 2.1046e+00 9.6720e+04 2.7633e-03
0.0000e+00 2.4900e+02 0.0000e+00 0.0000e+00 2.6937e+02 2.3026e+00 9.6644e+04 2.7082e-03
1.0214e+02 2.5329e+02 0.0000e+00 0.0000e+00 2.7372e+02 1.7461e+00 9.6601e+04 3.4028e-03
3.8969e+02 2.5188e+02 0.0000e+00 0.0000e+00 2.8001e+02 1.3588e+00 9.6443e+04 4.0796e-03
3.0559e+02 2.4958e+02 0.0000e+00 0.0000e+00 2.8014e+02 1.8597e+00 9.6310e+04 4.3291e-03
2.2145e+01 2.4051e+02 0.0000e+00 0.0000e+00 2.7460e+02 2.7901e+00 9.6377e+04 3.6121e-03
0.0000e+00 2.4387e+02 0.0000e+00 0.0000e+00 2.7210e+02 2.4779e+00 9.6427e+04 3.3149e-03
0.0000e+00 2.4575e+02 0.0000e+00 0.0000e+00 2.7161e+02 2.4503e+00 9.6408e+04 3.2530e-03
0.0000e+00 2.3956e+02 0.0000e+00 0.0000e+00 2.7052e+02 2.4326e+00 9.6375e+04 2.9113e-03
0.0000e+00 2.3839e+02 0.0000e+00 0.0000e+00 2.7048e+02 2.6162e+00 9.6381e+04 2.8903e-03
1.1692e+02 2.4358e+02 0.0000e+00 0.0000e+00 2.7524e+02 2.3229e+00 9.6455e+04 3.6140e-03
4.0128e+02 2.4755e+02 0.0000e+00 0.0000e+00 2.8103e+02 2.4471e+00 9.6379e+04 4.4503e-03
3.0455e+02 2.5815e+02 0.0000e+00 0.0000e+00 2.8039e+02 2.4564e+00 9.6402e+04 4.5567e-03
2.3608e+01 2.4230e+02 0.0000e+00 0.0000e+00 2.7564e+02 3.0606e+00 9.6549e+04 3.9231e-03
0.0000e+00 2.4271e+02 0.0000e+00 0.0000e+00 2.7281e+02 2.9586e+00 9.6760e+04 3.4580e-03
1.7482e-02 2.3733e+02 0.0000e+00 0.0000e+00 2.7232e+02 2.8986e+00 9.6871e+04 3.3571e-03
0.0000e+00 2.3475e+02 0.0000e+00 0.0000e+00 2.7126e+02 2.3149e+00 9.6994e+04 3.1466e-03
0.0000e+00 2.3351e+02 0.0000e+00 0.0000e+00 2.7092e+02 2.4952e+00 9.7092e+04 3.0652e-03
1.2245e+02 2.3610e+02 0.0000e+00 0.0000e+00 2.7555e+02 2.1003e+00 9.7149e+04 3.7438e-03
3.8854e+02 2.5251e+02 0.0000e+00 0.0000e+00 2.8118e+02 2.2442e+00 9.7079e+04 4.4350e-03
2.9237e+02 2.6734e+02 0.0000e+00 0.0000e+00 2.8138e+02 1.7639e+00 9.7094e+04 4.4825e-03
2.3669e+01 2.4394e+02 0.0000e+00 0.0000e+00 2.7614e+02 2.9118e+00 9.7198e+04 3.7544e-03
0.0000e+00 2.4048e+02 0.0000e+00 0.0000e+00 2.7235e+02 2.8093e+00 9.7351e+04 3.2401e-03
0.0000e+00 2.3160e+02 0.0000e+00 0.0000e+00 2.7143e+02 2.6937e+00 9.7424e+04 3.0611e-03
0.0000e+00 2.3007e+02 0.0000e+00 0.0000e+00 2.7107e+02 2.1431e+00 9.7581e+04 3.0493e-03
0.0000e+00 2.2887e+02 0.0000e+00 0.0000e+00 2.7055e+02 1.9047e+00 9.7765e+04 2.9475e-03
1.3020e+02 2.3181e+02 0.0000e+00 0.0000e+00 2.7485e+02 1.0622e+00 9.8003e+04 3.5803e-03
3.8708e+02 2.5768e+02 0.0000e+00 0.0000e+00 2.7971e+02 1.0627e+00 9.8126e+04 4.0912e-03
3.1229e+02 2.5019e+02 0.0000e+00 0.0000e+00 2.7848e+02 2.1008e+00 9.8302e+04 4.1879e-03
2.5328e+01 2.3904e+02 0.0000e+00 0.0000e+00 2.7385e+02 2.5205e+00 9.8518e+04 3.6327e-03
0.0000e+00 2.4359e+02 0.0000e+00 0.0000e+00 2.7229e+02 2.1521e+00 9.8794e+04 3.4513e-03
0.0000e+00 2.9559e+02 0.0000e+00 0.0000e+00 2.7258e+02 1.5260e+00 9.8916e+04 3.5891e-03
0.0000e+00 3.1899e+02 0.0000e+00 0.0000e+00 2.7028e+02 9.2964e-01 9.9022e+04 3.0347e-03
0.0000e+00 3.2157e+02 0.0000e+00 0.0000e+00 2.6998e+02 6.5582e-01 9.9059e+04 2.9624e-03
7.4367e+01 3.0574e+02 0.0000e+00 0.0000e+00 2.7207e+02 4.5550e-01 9.9152e+04 3.3877e-03
3.0015e+02 2.8869e+02 0.0000e+00 0.0000e+00 2.7591e+02 1.1007e+00 9.9042e+04 3.5459e-03
2.6637e+02 2.7176e+02 0.0000e+00 0.0000e+00 2.7669e+02 1.6243e+00 9.8905e+04 3.5793e-03
2.2729e+01 2.5799e+02 0.0000e+00 0.0000e+00 2.7412e+02 1.8442e+00 9.8856e+04 3.5527e-03
0.0000e+00 2.4696e+02 0.0000e+00 0.0000e+00 2.7254e+02 1.6661e+00 9.8841e+04 3.3513e-03
0.0000e+00 2.4327e+02 0.0000e+00 0.0000e+00 2.7074e+02 1.5909e+00 9.8746e+04 3.0473e-03
0.0000e+00 2.3879e+02 0.0000e+00 0.0000e+00 2.6972e+02 1.3091e+00 9.8611e+04 2.8226e-03
0.0000e+00 2.3708e+02 0.0000e+00 0.0000e+00 2.6881e+02 1.0771e+00 9.8475e+04 2.5875e-03
1.2398e+02 2.3990e+02 0.0000e+00 0.0000e+00 2.7370e+02 8.0241e-01 9.8424e+04 3.4496e-03
3.7498e+02 2.6385e+02 0.0000e+00 0.0000e+00 2.7891e+02 1.1029e+00 9.8213e+04 3.6802e-03
3.0129e+02 2.4925e+02 0.0000e+00 0.0000e+00 2.7820e+02 1.6304e+00 9.8080e+04 3.7016e-03
2.5099e+01 2.3940e+02 0.0000e+00 0.0000e+00 2.7560e+02 1.2112e+00 9.7991e+04 3.4835e-03
0.0000e+00 2.4041e+02 0.0000e+00 0.0000e+00 2.7165e+02 2.0707e+00 9.7916e+04 3.0624e-03
0.0000e+00 2.2455e+02 0.0000e+00 0.0000e+00 2.7005e+02 1.7944e+00 9.7763e+04 2.7486e-03
0.0000e+00 2.2408e+02 0.0000e+00 0.0000e+00 2.7111e+02 2.2025e+00 9.7642e+04 2.6762e-03
0.0000e+00 2.2274e+02 0.0000e+00 0.0000e+00 2.7056e+02 2.2719e+00 9.7443e+04 2.6027e-03
1.3984e+02 2.2789e+02 0.0000e+00 0.0000e+00 2.7651e+02 1.3175e+00 9.7333e+04 3.5921e-03
4.2590e+02 2.4268e+02 0.0000e+00 0.0000e+00 2.8273e+02 1.2735e+00 9.7065e+04 3.7011e-03
3.3247e+02 2.4969e+02 0.0000e+00 0.0000e+00 2.8224e+02 1.7140e+00 9.6789e+04 3.8467e-03
3.0101e+01 2.3342e+02 0.0000e+00 0.0000e+00 2.7553e+02 3.1244e+00 9.6627e+04 3.2934e-03
0.0000e+00 2.3313e+02 0.0000e+00 0.0000e+00 2.7233e+02 2.9442e+00 9.6427e+04 2.9516e-03
0.0000e+00 2.2505e+02 0.0000e+00 0.0000e+00 2.7159e+02 3.0084e+00 9.6118e+04 2.9091e-03
0.0000e+00 2.2481e+02 0.0000e+00 0.0000e+00 2.7316e+02 3.0288e+00 9.5738e+04 3.1078e-03
0.0000e+00 2.2223e+02 0.0000e+00 0.0000e+00 2.7293e+02 2.8174e+00 9.5621e+04 3.1513e-03
1.4166e+02 2.3032e+02 0.0000e+00 0.0000e+00 2.7710e+02 2.5919e+00 9.5535e+04 3.6077e-03
3.9151e+02 2.5843e+02 0.0000e+00 0.0000e+00 2.8144e+02 2.8109e+00 9.5336e+04 3.8190e-03
2.4241e+02 2.8656e+02 0.0000e+00 0.0000e+00 2.8196e+02 1.7951e+00 9.5197e+04 3.9903e-03
1.4290e+01 2.9740e+02 0.0000e+00 0.0000e+00 2.7763e+02 2.1612e+00 9.5346e+04 3.8965e-03
0.0000e+00 2.9331e+02 0.0000e+00 0.0000e+00 2.7518e+02 1.7453e+00 9.5447e+04 3.9267e-03
0.0000e+00 3.0526e+02 0.0000e+00 0.0000e+00 2.7472e+02 1.2249e+00 9.5500e+04 4.0661e-03
0.0000e+00 3.2371e+02 6.8452e-06 0.0000e+00 2.7466e+02 1.5064e+00 9.5629e+04 4.3076e-03
0.0000e+00 3.2546e+02 9.4207e-06 2.1647e-05 2.7452e+02 1.9349e+00 9.5694e+04 4.3525e-03
2.1611e+01 3.2574e+02 1.7569e-05 4.7984e-05 2.7521e+02 4.2774e+00 9.5901e+04 4.3581e-03
1.5195e+02 3.1438e+02 1.2390e-05 7.9183e-06 2.7680e+02 3.6107e+00 9.5947e+04 4.3567e-03
1.2946e+02 3.1292e+02 1.2825e-05 0.0000e+00 2.7720e+02 2.2622e+00 9.6215e+04 3.9072e-03
8.5839e+00 3.1254e+02 7.2905e-06 0.0000e+00 2.7547e+02 9.9332e-01 9.6262e+04 3.9024e-03
0.0000e+00 3.0410e+02 0.0000e+00 0.0000e+00 2.7422e+02 5.5539e-01 9.6307e+04 3.8529e-03
0.0000e+00 2.7284e+02 0.0000e+00 0.0000e+00 2.7321e+02 1.3088e+00 9.6123e+04 3.7983e-03
0.0000e+00 2.5905e+02 0.0000e+00 0.0000e+00 2.7218e+02 1.6728e+00 9.5972e+04 3.5743e-03
0.0000e+00 2.3918e+02 0.0000e+00 0.0000e+00 2.7162e+02 2.3661e+00 9.5770e+04 3.3877e-03
1.5404e+02 2.3475e+02 0.0000e+00 0.0000e+00 2.7646e+02 2.2505e+00 9.5550e+04 4.1297e-03
3.8568e+02 2.6655e+02 0.0000e+00 0.0000e+00 2.8134e+02 1.1255e+00 9.5296e+04 4.6280e-03
1.9449e+02 3.0434e+02 0.0000e+00 0.0000e+00 2.8048e+02 2.3071e+00 9.5354e+04 4.6878e-03
9.8661e+00 3.2381e+02 3.7389e-05 0.0000e+00 2.7767e+02 2.0910e+00 9.5466e+04 4.8996e-03
0.0000e+00 3.3402e+02 2.0296e-05 0.0000e+00 2.7731e+02 1.6606e+00 9.5495e+04 5.0301e-03
0.0000e+00 3.3561e+02 6.0044e-05 0.0000e+00 2.7716e+02 1.3749e+00 9.5488e+04 5.1134e-03
0.0000e+00 3.3959e+02 9.2697e-05 2.2910e-05 2.7679e+02 1.7102e+00 9.5648e+04 4.7842e-03
